,station_id,short_name,lat,lon,capacity,num_bikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,last_updated,temp_c,wind_kph,humidity,clouds
313,323,008,19.431256,-99.158153,17,0,0,17,0,2024-08-24 15:44:26,24.95,6.17,41,40
314,324,223,19.431242,-99.191613,35,6,0,29,0,2024-08-24 15:44:26,24.82,6.17,41,40
315,325,668,19.367522,-99.181727,33,15,0,18,0,2024-08-24 15:44:26,24.84,6.17,41,40
316,326,242,19.44002672090815,-99.20071095250022,31,28,0,2,1,2024-08-24 15:44:26,24.83,6.17,41,40
317,327,050,19.41682441224743,-99.17378827934954,27,3,1,23,0,2024-08-24 15:44:26,24.9,6.17,41,40
318,328,145,19.41286,-99.160661,27,5,2,20,0,2024-08-24 15:44:26,24.97,6.17,41,40
319,329,142,19.41325186264067,-99.16412428026888,31,26,1,4,0,2024-08-24 15:44:26,24.97,6.17,41,40
320,330,155,19.408218,-99.159911,35,5,1,29,0,2024-08-24 15:44:26,24.97,6.17,41,40
321,331,225,19.431172,-99.185612,21,20,0,1,0,2024-08-24 15:44:26,24.82,6.17,41,40
322,332,553,19.442,-99.1593333,35,20,1,14,0,2024-08-24 15:44:26,24.95,6.17,41,40
323,333,051,19.418031,-99.168435,27,16,1,10,0,2024-08-24 15:44:26,24.9,6.17,41,40
324,334,170,19.404029,-99.184342,23,1,1,21,0,2024-08-24 15:44:26,24.84,6.17,41,40
325,335,452,19.435867,-99.179856,15,0,0,15,0,2024-08-24 15:44:26,24.9,6.17,41,40
326,336,552,19.4431081,-99.1624537,23,0,0,23,0,2024-08-24 15:44:26,24.95,6.17,41,40
327,337,130,19.421576,-99.158015,23,17,1,5,0,2024-08-24 15:44:26,24.95,6.17,41,40
328,338,062,19.41331637033966,-99.17530506854746,19,3,0,16,0,2024-08-24 15:44:26,24.9,6.17,41,40
329,339,061,19.413832444192096,-99.16939929138606,35,24,0,11,0,2024-08-24 15:44:26,24.93,6.17,41,40
330,340,129,19.4206,-99.163312,23,23,0,0,0,2024-08-24 15:44:26,24.95,6.17,41,40
331,341,068,19.41166825384696,-99.17382381861898,25,19,0,6,0,2024-08-24 15:44:26,24.93,6.17,41,40
332,342,448,19.426611,-99.14447,31,3,0,28,0,2024-08-24 15:44:26,24.97,6.17,41,40
333,343,253,19.42644758104329,-99.17815290396902,19,18,1,0,0,2024-08-24 15:44:26,24.9,6.17,41,40
334,344,186,19.412455,-99.188489,15,1,3,11,0,2024-08-24 15:44:26,24.86,6.17,41,40
335,345,554,19.4417473,-99.155639,27,0,1,26,0,2024-08-24 15:44:26,24.95,6.17,41,40
336,346,151,19.410529,-99.160873,27,0,1,26,0,2024-08-24 15:44:26,24.97,6.17,41,40
337,347,550,19.445947026056686,-99.16137836878987,23,2,0,21,0,2024-08-24 15:44:26,24.95,6.17,41,40
338,348,551,19.4435806,-99.1648833,23,3,0,20,0,2024-08-24 15:44:26,24.95,6.17,41,40
339,349,549,19.4450444,-99.1571333,27,2,0,25,0,2024-08-24 15:44:26,24.95,6.17,41,40
340,350,162,19.404907,-99.162485,27,1,0,26,0,2024-08-24 15:44:26,24.97,6.17,41,40
341,352,024,19.426614,-99.168078,19,7,1,11,0,2024-08-24 15:44:26,24.9,6.17,41,40
342,353,026,19.432595,-99.154995,15,2,0,13,0,2024-08-24 15:44:26,24.96,6.17,41,40
343,354,191,19.40796,-99.187901,19,3,0,16,0,2024-08-24 15:44:26,24.86,6.17,41,40
344,355,045,19.418749,-99.171942,39,28,0,11,0,2024-08-24 15:44:26,24.9,6.17,41,40
345,356,052,19.436208,-99.141931,19,10,1,8,0,2024-08-24 15:44:26,24.95,6.17,41,40
346,357,286,19.399201,-99.179943,19,3,0,16,0,2024-08-24 15:44:26,24.84,6.17,41,40
347,358,160,19.440252,-99.163455,23,1,3,19,0,2024-08-24 15:44:26,24.95,6.17,41,40
348,359,194,19.424282,-99.180334,35,32,0,3,0,2024-08-24 15:44:26,24.93,6.17,41,40
349,360,659,19.3564861,-99.1694556,23,7,0,16,0,2024-08-24 15:44:26,24.84,6.17,41,40
350,361,096,19.430625,-99.14248,35,5,4,26,0,2024-08-24 15:44:26,24.97,6.17,41,40
351,362,667,19.363955445342725,-99.1807891801136,23,11,0,12,0,2024-08-24 15:44:26,24.84,6.17,41,40
352,363,084,19.406872,-99.169572,19,5,1,13,0,2024-08-24 15:44:26,24.92,6.17,41,40
353,364,660,19.3580028,-99.1701056,27,4,0,23,0,2024-08-24 15:44:26,24.84,6.17,41,40
354,365,168,19.403997,-99.1776,23,8,0,15,0,2024-08-24 15:44:26,24.84,6.17,41,40
355,366,670,19.3676,-99.1849917,23,5,0,18,0,2024-08-24 15:44:26,24.84,6.17,41,40
356,367,154,19.406683,-99.167962,35,2,3,30,0,2024-08-24 15:44:26,24.92,6.17,41,40
357,368,658,19.355339,-99.165613,19,8,0,11,0,2024-08-24 15:44:26,24.84,6.17,41,40
358,369,657,19.3574361,-99.1637944,19,9,1,9,0,2024-08-24 15:44:26,24.92,6.17,41,40
359,370,184,19.414793,-99.185083,35,12,0,23,0,2024-08-24 15:44:26,24.86,6.17,41,40
360,371,153,19.407468,-99.165141,23,0,0,23,0,2024-08-24 15:44:26,24.92,6.17,41,40
361,372,077,19.406745,-99.178272,15,3,0,12,0,2024-08-24 15:44:26,24.9,6.17,41,40
362,373,073,19.410073,-99.175542,35,12,0,23,0,2024-08-24 15:44:26,24.9,6.17,41,40
363,374,078,19.407512,-99.177361,35,14,2,19,0,2024-08-24 15:44:26,24.9,6.17,41,40
364,375,163,19.405246,-99.15643,35,16,0,19,0,2024-08-24 15:44:26,24.97,6.17,41,40
365,376,054,19.416163,-99.170795,35,31,0,4,0,2024-08-24 15:44:26,24.9,6.17,41,40
366,377,169,19.403019,-99.174934,23,13,1,9,0,2024-08-24 15:44:26,24.87,6.17,41,40
367,378,430,19.36205,-99.154976,23,4,1,18,0,2024-08-24 15:44:26,24.94,6.17,41,40
368,379,171,19.40253247789727,-99.1782025248358,27,3,0,24,0,2024-08-24 15:44:26,24.84,6.17,41,40
369,380,309,19.393059,-99.179483,31,4,0,27,0,2024-08-24 15:44:26,24.81,6.17,41,40
370,381,182,19.402028398340054,-99.17129248386118,31,1,1,29,0,2024-08-24 15:44:26,24.87,6.17,41,40
371,382,331,19.388748,-99.183924,27,12,1,14,0,2024-08-24 15:44:26,24.81,6.17,41,40
372,383,279,19.399908,-99.166553,31,1,0,30,0,2024-08-24 15:44:26,24.87,6.17,41,40
373,384,187,19.411227,-99.185514,23,1,0,22,0,2024-08-24 15:44:26,24.86,6.17,41,40
374,385,291,19.397651,-99.169946,35,0,0,35,0,2024-08-24 15:44:26,24.87,6.17,41,40
375,386,297,19.394412,-99.158907,27,9,0,18,0,2024-08-24 15:44:26,24.95,6.17,41,40
376,387,310,19.395316464981526,-99.18172560637684,15,4,0,11,0,2024-08-24 15:44:26,24.84,6.17,41,40
377,388,314,19.391647,-99.177331,19,7,1,11,0,2024-08-24 15:44:26,24.81,6.17,41,40
378,389,351,19.385751,-99.186297,15,3,0,12,0,2024-08-24 15:44:26,24.77,6.17,41,40
379,390,319,19.391991,-99.162684,27,0,1,26,0,2024-08-24 15:44:26,24.95,6.17,41,40
380,391,329,19.390306,-99.184812,31,10,0,21,0,2024-08-24 15:44:26,24.81,6.17,41,40
381,392,164,19.4032285,-99.1658539,27,4,0,23,0,2024-08-24 15:44:26,24.87,6.17,41,40
382,393,295,19.396189323455705,-99.15687739860005,35,6,2,27,0,2024-08-24 15:44:26,24.97,6.17,41,40
383,394,336,19.385531,-99.169673,23,15,0,8,0,2024-08-24 15:44:26,24.87,6.17,41,40
384,395,296,19.394283,-99.158756,23,14,1,8,0,2024-08-24 15:44:26,24.95,6.17,41,40
385,396,323,19.388986312246836,-99.1632449628014,27,2,2,23,0,2024-08-24 15:44:26,24.95,6.17,41,40
386,397,340,19.385625037771153,-99.15819257503244,31,12,0,19,0,2024-08-24 15:44:26,24.95,6.17,41,40
387,398,669,19.37076863433144,-99.1873613745247,23,5,0,18,0,2024-08-24 15:44:26,24.75,6.17,41,40
388,399,209,19.435478,-99.206359,19,1,0,18,0,2024-08-24 15:44:26,24.68,6.17,41,40
389,400,317,19.391456,-99.166157,35,1,2,32,0,2024-08-24 15:44:26,24.92,6.17,41,40
390,401,299,19.394601,-99.165054,27,7,0,20,0,2024-08-24 15:44:26,24.92,6.17,41,40
391,402,276,19.401986,-99.156366,19,14,2,3,0,2024-08-24 15:44:26,24.97,6.17,41,40
392,403,090,19.43144,-99.132513,27,25,0,2,0,2024-08-24 15:44:26,24.94,6.17,41,40
393,404,304,19.395043,-99.173821,35,25,0,10,0,2024-08-24 15:44:26,24.87,6.17,41,40
394,405,352,19.384146,-99.185491,31,2,0,29,0,2024-08-24 15:44:26,24.76,6.17,41,40
395,406,366,19.378423,-99.181891,19,0,0,19,0,2024-08-24 15:44:26,24.8,6.17,41,40
396,407,395,19.373725,-99.169807,31,13,0,18,0,2024-08-24 15:44:26,24.88,6.17,41,40
397,408,316,19.391056,-99.1712,27,1,0,26,0,2024-08-24 15:44:26,24.92,6.17,41,40
398,409,292,19.396917,-99.166264,31,5,2,24,0,2024-08-24 15:44:26,24.87,6.17,41,40
399,410,380,19.374756,-99.173539,23,5,0,18,0,2024-08-24 15:44:26,24.88,6.17,41,40
400,411,338,19.384242,-99.16326,27,8,1,18,0,2024-08-24 15:44:26,24.93,6.17,41,40
401,412,420,19.36967233269665,-99.17958118026945,23,19,0,4,0,2024-08-24 15:44:26,24.81,6.17,41,40
402,413,373,19.377932,-99.166594,19,0,0,19,0,2024-08-24 15:44:26,24.9,6.17,41,40
403,414,416,19.371279,-99.177623,27,11,0,16,0,2024-08-24 15:44:26,24.81,6.17,41,40
404,415,386,19.374912,-99.185807,39,7,0,32,0,2024-08-24 15:44:26,24.75,6.17,41,40
405,416,347,19.384474,-99.176084,19,4,1,14,0,2024-08-24 15:44:26,24.8,6.17,41,40
406,417,342,19.38237,-99.1598779,31,5,1,25,0,2024-08-24 15:44:26,24.93,6.17,41,40
407,418,328,19.392721,-99.184727,15,5,0,10,0,2024-08-24 15:44:26,24.82,6.17,41,40
408,419,369,19.379941,-99.177224,35,4,1,30,0,2024-08-24 15:44:26,24.8,6.17,41,40
409,420,389,19.373438,-99.179531,39,39,0,0,0,2024-08-24 15:44:26,24.81,6.17,41,40
410,421,205,19.43552573443183,-99.18474711483212,19,17,0,2,0,2024-08-24 15:44:26,24.86,6.17,41,40
411,422,396,19.37165,-99.17015,19,7,1,11,0,2024-08-24 15:44:26,24.88,6.17,41,40
412,423,436,19.36623,-99.177904,30,12,0,18,0,2024-08-24 15:44:26,24.81,6.17,41,40
413,424,334,19.386530826718293,-99.17510658508034,27,4,0,23,0,2024-08-24 15:44:26,24.82,6.17,41,40
414,425,385,19.375650918831095,-99.18558642279095,35,29,0,6,0,2024-08-24 15:44:26,24.76,6.17,41,40
415,426,422,19.368403,-99.177472,19,5,0,14,0,2024-08-24 15:44:26,24.81,6.17,41,40
416,427,363,19.380839,-99.183932,23,8,0,15,0,2024-08-24 15:44:26,24.8,6.17,41,40
417,428,355,19.38201131984727,-99.17328938847277,19,4,0,15,0,2024-08-24 15:44:26,24.9,6.17,41,40
418,429,346,19.38496594717172,-99.17411729704327,26,4,0,22,0,2024-08-24 15:44:26,24.9,6.17,41,40
419,430,290,19.39638,-99.1727082,26,4,0,22,0,2024-08-24 15:44:26,24.87,6.17,41,40
420,431,371,19.378546,-99.174297,23,8,0,15,0,2024-08-24 15:44:26,24.9,6.17,41,40
421,432,401,19.372101,-99.161501,31,23,0,8,0,2024-08-24 15:44:26,24.9,6.17,41,40
422,433,356,19.381287,-99.1702,15,11,0,4,0,2024-08-24 15:44:26,24.9,6.17,41,40
423,434,433,19.363548,-99.170766,19,0,0,19,0,2024-08-24 15:44:26,24.84,6.17,41,40
424,435,277,19.401807,-99.15909,31,9,0,22,0,2024-08-24 15:44:26,24.97,6.17,41,40
425,436,172,19.403507124790526,-99.18165966879315,19,4,0,15,0,2024-08-24 15:44:26,24.86,6.17,41,40
426,437,404,19.373833,-99.157433,31,14,2,15,0,2024-08-24 15:44:26,24.9,6.17,41,40
427,438,203,19.435985,-99.194832,23,0,0,23,0,2024-08-24 15:44:26,24.83,6.17,41,40
428,439,473,19.438143,-99.17519,35,0,1,34,0,2024-08-24 15:44:26,24.86,6.17,41,40
429,440,462,19.442338,-99.205198,23,23,0,0,0,2024-08-24 15:44:26,24.68,6.17,41,40
430,441,477,19.440905,-99.181743,23,3,0,20,0,2024-08-24 15:44:26,24.86,6.17,41,40
431,442,471,19.436287,-99.174888,19,6,0,13,0,2024-08-24 15:44:26,24.9,6.17,41,40
432,443,321,19.389477,-99.157513,27,6,0,21,0,2024-08-24 15:44:26,24.95,6.17,41,40
433,444,444,19.359475,-99.159437,19,3,0,16,0,2024-08-24 15:44:26,24.91,6.17,41,40
434,445,441,19.361213660076572,-99.16772089901315,31,18,0,13,0,2024-08-24 15:44:26,24.84,6.17,41,40
435,446,055,19.434514,-99.138068,15,2,1,12,0,2024-08-24 15:44:26,24.92,6.17,41,40
436,447,138,19.417702,-99.155313,27,1,0,26,0,2024-08-24 15:44:26,24.96,6.17,41,40
437,448,359,19.379331,-99.161163,31,6,1,24,0,2024-08-24 15:44:26,24.93,6.17,41,40
438,449,398,19.37104,-99.165653,27,23,0,4,0,2024-08-24 15:44:26,24.88,6.17,41,40
439,450,178,19.406833,-99.180457,23,2,0,21,0,2024-08-24 15:44:26,24.9,6.17,41,40
440,451,198,19.438173973703993,-99.20383617292828,25,4,0,21,0,2024-08-24 15:44:26,24.76,6.17,41,40
441,452,326,19.388978,-99.174811,35,13,0,22,0,2024-08-24 15:44:26,24.92,6.17,41,40
442,453,622,19.378362,-99.144007,27,11,1,15,0,2024-08-24 15:44:26,24.97,6.17,41,40
443,454,402,19.370934360592926,-99.15874142201119,27,8,1,18,0,2024-08-24 15:44:26,24.9,6.17,41,40
444,455,039,19.421762,-99.166931,23,7,0,16,0,2024-08-24 15:44:26,24.94,6.17,41,40
445,456,483,19.443092,-99.177612,23,5,0,18,0,2024-08-24 15:44:26,24.86,6.17,41,40
446,457,313,19.391431,-99.178989,23,1,0,22,0,2024-08-24 15:44:26,24.82,6.17,41,40
447,458,230,19.430098,-99.200074,15,1,0,14,0,2024-08-24 15:44:26,24.73,6.17,41,40
448,459,485,19.438506,-99.172696,23,6,0,17,0,2024-08-24 15:44:26,24.9,6.17,41,40
449,460,392,19.373004,-99.174764,19,7,0,12,0,2024-08-24 15:44:26,24.88,6.17,41,40
450,461,453,19.424842,-99.203739,31,6,0,25,0,2024-08-24 15:44:26,24.68,6.17,41,40
451,462,357,19.380617,-99.167066,27,18,2,7,0,2024-08-24 15:44:26,24.9,6.17,41,40
452,463,546,19.448764,-99.156817,23,0,0,23,0,2024-08-24 15:44:26,24.95,6.17,41,40
453,464,301,19.393807,-99.171133,25,8,0,17,0,2024-08-24 15:44:26,24.92,6.17,41,40
454,465,004,19.428491,-99.171693,19,5,0,14,0,2024-08-24 15:44:26,24.93,6.17,41,40
455,466,496,19.449039,-99.170246,35,15,0,20,0,2024-08-24 15:44:26,24.92,6.17,41,40
456,467,146,19.410699360989387,-99.16587710386011,23,0,0,23,0,2024-08-24 15:44:26,24.94,6.17,41,40
457,468,149,19.41199,-99.155699,31,1,0,30,0,2024-08-24 15:44:26,24.96,6.17,41,40
458,469,495,19.445528,-99.166934,39,5,0,34,0,2024-08-24 15:44:26,24.92,6.17,41,40
459,470,537,19.457543649054422,-99.15946327155325,23,6,0,17,0,2024-08-24 15:44:26,24.96,6.17,41,40
460,471,069,19.410797,-99.168143,17,13,1,3,0,2024-08-24 15:44:26,24.94,6.17,41,40
461,472,245,19.438347,-99.190503,21,3,0,18,0,2024-08-24 15:44:26,24.83,6.17,41,40
462,473,425,19.36704,-99.167387,35,25,0,10,0,2024-08-24 15:44:26,24.88,6.17,41,40
463,474,481,19.449367,-99.182461,19,0,0,19,0,2024-08-24 15:44:26,24.9,6.17,41,40
464,475,502,19.453432,-99.174636,35,1,0,34,0,2024-08-24 15:44:26,24.92,6.17,41,40
465,476,504,19.455343,-99.179056,27,2,0,25,0,2024-08-24 15:44:26,24.92,6.17,41,40
466,477,498,19.453146248510524,-99.16645511990282,37,0,0,37,0,2024-08-24 15:44:26,24.92,6.17,41,40
467,478,536,19.458881,-99.159215,23,2,0,21,0,2024-08-24 15:44:26,24.96,6.17,41,40
468,479,497,19.452688,-99.170157,51,5,0,46,0,2024-08-24 15:44:26,24.92,6.17,41,40
469,480,492,19.449153,-99.173433,35,15,1,19,0,2024-08-24 15:44:26,24.92,6.17,41,40
470,481,503,19.455571630398424,-99.17513005440924,19,8,0,11,0,2024-08-24 15:44:26,24.92,6.17,41,40
471,482,506,19.459553,-99.185111,27,9,0,18,0,2024-08-24 15:44:26,24.9,6.17,41,40
472,483,507,19.460292,-99.188303,31,7,0,24,0,2024-08-24 15:44:26,24.9,6.17,41,40
473,484,499,19.455986,-99.165966,39,10,0,29,0,2024-08-24 15:44:26,24.94,6.17,41,40
474,485,458,19.428679,-99.206605,19,8,0,11,0,2024-08-24 15:44:26,24.67,6.17,41,40
475,486,541,19.45272,-99.158014,27,2,0,25,0,2024-08-24 15:44:26,24.95,6.17,41,40
476,487,482,19.444826,-99.178393,23,13,1,9,0,2024-08-24 15:44:26,24.86,6.17,41,40
477,488,545,19.449098384943877,-99.15995210414621,27,1,0,26,0,2024-08-24 15:44:26,24.95,6.17,41,40
478,489,486,19.437334,-99.169573,23,7,0,16,0,2024-08-24 15:44:26,24.9,6.17,41,40
479,490,098,19.430267,-99.14861,31,0,0,31,0,2024-08-24 15:44:26,24.97,6.17,41,40
480,491,491,19.449405,-99.176635,23,4,1,18,0,2024-08-24 15:44:26,24.9,6.17,41,40
481,492,672,19.36295,-99.183161,31,16,1,14,0,2024-08-24 15:44:26,24.73,6.17,41,40
482,493,543,19.450506,-99.157375,27,2,0,25,0,2024-08-24 15:44:26,24.95,6.17,41,40
483,494,540,19.453965040246473,-99.15246807044241,23,2,0,21,0,2024-08-24 15:44:26,24.97,6.17,41,40
484,495,703,19.350776,-99.155379,23,13,1,9,0,2024-08-24 15:44:26,24.9,6.17,41,40
485,496,673,19.363153,-99.186963,35,0,0,35,0,2024-08-24 15:44:26,24.69,6.17,41,40
486,497,700,19.350062,-99.160024,35,14,0,21,0,2024-08-24 15:44:26,24.9,6.17,41,40
487,498,704,19.344976,-99.157824,23,7,0,16,0,2024-08-24 15:44:26,24.89,6.17,41,40
488,499,709,19.344236764049867,-99.15006525817262,23,13,0,10,0,2024-08-24 15:44:26,24.92,6.17,41,40
489,500,706,19.347503,-99.15244,23,4,0,19,0,2024-08-24 15:44:26,24.92,6.17,41,40
490,501,702,19.347246,-99.15857,31,7,1,23,0,2024-08-24 15:44:26,24.9,6.17,41,40
491,502,708,19.346419552561255,-99.14566911759721,27,7,0,20,0,2024-08-24 15:44:26,24.92,6.17,41,40
492,503,643,19.362323,-99.148805,39,9,0,30,0,2024-08-24 15:44:26,24.95,6.17,41,40
493,504,597,19.398858,-99.151211,27,10,0,17,0,2024-08-24 15:44:26,24.97,6.17,41,40
494,505,694,19.353243,-99.163753,23,15,0,8,0,2024-08-24 15:44:26,24.9,6.17,41,40
495,506,696,19.351576,-99.164567,39,20,0,19,0,2024-08-24 15:44:26,24.9,6.17,41,40
496,507,626,19.382115,-99.153988,27,3,0,24,0,2024-08-24 15:44:26,24.95,6.17,41,40
497,508,615,19.38748,-99.153876,31,14,0,17,0,2024-08-24 15:44:26,24.95,6.17,41,40
498,509,630,19.375677,-99.152953,31,7,1,23,0,2024-08-24 15:44:26,24.95,6.17,41,40
499,510,701,19.352052,-99.157981,23,21,0,2,0,2024-08-24 15:44:26,24.9,6.17,41,40
500,511,617,19.384589,-99.150517,31,1,0,30,0,2024-08-24 15:44:26,24.95,6.17,41,40
501,512,692,19.349149,-99.169646,19,16,1,2,0,2024-08-24 15:44:26,24.84,6.17,41,40
502,513,688,19.346975,-99.178791,33,11,0,22,0,2024-08-24 15:44:26,24.8,6.17,41,40
503,514,661,19.35675,-99.171769,27,12,0,15,0,2024-08-24 15:44:26,24.84,6.17,41,40
504,515,618,19.381824,-99.148086,31,18,0,13,0,2024-08-24 15:44:26,24.95,6.17,41,40
505,516,602,19.392523,-99.146194,35,2,3,30,0,2024-08-24 15:44:26,24.95,6.17,41,40
506,517,559,19.420029,-99.140999,27,10,0,17,0,2024-08-24 15:44:26,24.97,6.17,41,40
507,518,691,19.347283,-99.170834,23,19,0,4,0,2024-08-24 15:44:26,24.84,6.17,41,40
508,519,689,19.351426,-99.175455,23,6,0,17,0,2024-08-24 15:44:26,24.8,6.17,41,40
509,520,619,19.381277,-99.145804,23,5,0,18,0,2024-08-24 15:44:26,24.95,6.17,41,40
510,521,649,19.35072,-99.146786,23,11,0,12,0,2024-08-24 15:44:26,24.92,6.17,41,40
511,522,629,19.376367,-99.155872,19,4,0,15,0,2024-08-24 15:44:26,24.93,6.17,41,40
512,523,562,19.42037,-99.146818,23,3,0,20,0,2024-08-24 15:44:26,24.98,6.17,41,40
513,524,609,19.384623,-99.139817,31,7,0,24,0,2024-08-24 15:44:26,24.97,6.17,41,40
514,525,623,19.375518,-99.144118,35,14,0,21,0,2024-08-24 15:44:26,24.97,6.17,41,40
515,526,651,19.351578,-99.150941,31,2,1,28,0,2024-08-24 15:44:26,24.92,6.17,41,40
516,527,612,19.388148,-99.148446,31,1,0,30,0,2024-08-24 15:44:26,24.95,6.17,41,40
517,528,577,19.411609,-99.15314,31,3,1,27,0,2024-08-24 15:44:26,24.96,6.17,41,40
518,529,624,19.377516,-99.148116,35,10,0,25,0,2024-08-24 15:44:26,24.95,6.17,41,40
519,530,620,19.381804,-99.142997,23,7,0,16,0,2024-08-24 15:44:26,24.97,6.17,41,40
520,531,592,19.399664,-99.145136,27,7,0,20,0,2024-08-24 15:44:26,24.97,6.17,41,40
521,532,637,19.36576,-99.144413,23,5,1,17,0,2024-08-24 15:44:26,24.96,6.17,41,40
522,533,604,19.390945,-99.142972,31,12,0,19,0,2024-08-24 15:44:26,24.99,6.17,41,40
523,534,634,19.370133,-99.145866,27,0,27,0,0,2024-08-24 15:44:26,24.96,6.17,41,40
524,535,568,19.418013,-99.144598,23,5,0,18,0,2024-08-24 15:44:26,24.97,6.17,41,40
525,536,639,19.364528,-99.146988,23,19,1,3,0,2024-08-24 15:44:26,24.95,6.17,41,40
526,537,573,19.412853,-99.138723,27,4,1,22,0,2024-08-24 15:44:26,24.98,6.17,41,40
527,538,494,19.444053,-99.167429,22,6,3,13,0,2024-08-24 15:44:26,24.9,6.17,41,40
528,539,563,19.419444,-99.149776,23,0,0,23,0,2024-08-24 15:44:26,24.98,6.17,41,40
529,540,560,19.421599,-99.143408,27,3,0,24,0,2024-08-24 15:44:26,24.97,6.17,41,40
530,541,611,19.387506,-99.146338,23,1,0,22,0,2024-08-24 15:44:26,24.95,6.17,41,40
531,542,567,19.417133,-99.145649,23,3,0,20,0,2024-08-24 15:44:26,24.98,6.17,41,40
532,543,589,19.39859,-99.137732,23,11,0,12,0,2024-08-24 15:44:26,24.98,6.17,41,40
533,544,564,19.419509,-99.153227,23,2,2,19,0,2024-08-24 15:44:26,24.98,6.17,41,40
534,545,633,19.372175,-99.146356,27,1,1,25,0,2024-08-24 15:44:26,24.96,6.17,41,40
535,546,664,19.355544,-99.178992,23,11,0,12,0,2024-08-24 15:44:26,24.73,6.17,41,40
536,547,579,19.410884,-99.144975,27,12,1,14,0,2024-08-24 15:44:26,24.98,6.17,41,40
537,548,652,19.354876,-99.153611,23,12,0,11,0,2024-08-24 15:44:26,24.92,6.17,41,40
538,549,663,19.3548028,-99.1754194,23,0,0,23,0,2024-08-24 15:44:26,24.8,6.17,41,40
539,550,603,19.394422,-99.143291,27,0,0,27,0,2024-08-24 15:44:26,24.99,6.17,41,40
540,551,548,19.447028903088047,-99.15431119504319,39,27,0,12,0,2024-08-24 15:44:26,24.97,6.17,41,40
541,552,463,19.443228,-99.202492,27,3,0,24,0,2024-08-24 15:44:26,24.76,6.17,41,40
542,553,662,19.362041,-99.175158,23,6,0,17,0,2024-08-24 15:44:26,24.73,6.17,41,40
543,554,679,19.354886,-99.184642,31,8,0,23,0,2024-08-24 15:44:26,24.8,6.17,41,40
544,555,571,19.416221,-99.134909,35,0,0,35,0,2024-08-24 15:44:26,24.98,6.17,41,40
545,556,578,19.408649,-99.151126,27,10,0,17,0,2024-08-24 15:44:26,24.96,6.17,41,40
546,557,666,19.3614885,-99.1774325,23,4,0,19,0,2024-08-24 15:44:26,24.73,6.17,41,40
547,558,556,19.423056,-99.134941,33,26,0,7,0,2024-08-24 15:44:26,24.98,6.17,41,40
548,559,678,19.3588634,-99.1829297,27,12,0,15,0,2024-08-24 15:44:26,24.73,6.17,41,40
549,560,645,19.358634,-99.152732,27,2,0,25,0,2024-08-24 15:44:26,24.95,6.17,41,40
550,561,569,19.415713,-99.141227,19,2,1,16,0,2024-08-24 15:44:26,24.97,6.17,41,40
551,562,686,19.352203,-99.178393,27,1,0,26,0,2024-08-24 15:44:26,24.8,6.17,41,40
552,563,501,19.454257,-99.172593,27,10,0,17,0,2024-08-24 15:44:26,24.92,6.17,41,40
553,564,697,19.349277,-99.164921,35,7,0,28,0,2024-08-24 15:44:26,24.9,6.17,41,40
554,565,530,19.4645,-99.16948,27,7,0,20,0,2024-08-24 15:44:26,24.94,6.17,41,40
555,566,584,19.40697,-99.14383,31,9,1,21,0,2024-08-24 15:44:26,24.98,6.17,41,40
556,567,580,19.409817,-99.141643,19,0,0,19,0,2024-08-24 15:44:26,24.98,6.17,41,40
557,568,575,19.413235,-99.143476,31,8,2,21,0,2024-08-24 15:44:26,24.98,6.17,41,40
558,569,590,19.399172,-99.140625,31,15,0,16,0,2024-08-24 15:44:26,24.98,6.17,41,40
559,570,650,19.355809,-99.149393,27,17,0,10,0,2024-08-24 15:44:26,24.95,6.17,41,40
560,571,631,19.372907,-99.149207,27,1,1,25,0,2024-08-24 15:44:26,24.96,6.17,41,40
561,572,687,19.349307,-99.179074,27,6,0,21,0,2024-08-24 15:44:26,24.8,6.17,41,40
562,573,640,19.367465,-99.148786,23,7,0,16,0,2024-08-24 15:44:26,24.96,6.17,41,40
563,574,628,19.378281,-99.15841,23,12,0,11,0,2024-08-24 15:44:26,24.93,6.17,41,40
564,575,510,19.462152,-99.178291,23,9,0,14,0,2024-08-24 15:44:26,24.92,6.17,41,40
565,576,635,19.370586,-99.142294,39,24,2,13,0,2024-08-24 15:44:26,24.96,6.17,41,40
566,577,655,19.357086311891955,-99.16019652040175,19,1,0,18,0,2024-08-24 15:44:26,24.91,6.17,41,40
567,578,531,19.460356,-99.174283,35,5,0,30,0,2024-08-24 15:44:26,24.94,6.17,41,40
568,579,684,19.351594,-99.184772,31,3,0,28,0,2024-08-24 15:44:26,24.8,6.17,41,40
569,580,613,19.390019,-99.15111,31,1,0,30,0,2024-08-24 15:44:26,24.95,6.17,41,40
570,581,557,19.41981,-99.135941,27,10,0,17,0,2024-08-24 15:44:26,24.97,6.17,41,40
571,582,642,19.364001,-99.150422,23,9,0,14,0,2024-08-24 15:44:26,24.95,6.17,41,40
572,583,512,19.465638,-99.186178,27,1,0,26,0,2024-08-24 15:44:26,24.9,6.17,41,40
573,584,665,19.3589028,-99.1779972,23,12,0,11,0,2024-08-24 15:44:26,24.73,6.17,41,40
574,585,594,19.402277,-99.153294,31,31,0,0,0,2024-08-24 15:44:26,24.97,6.17,41,40
575,586,514,19.470485,-99.188509,31,13,1,17,0,2024-08-24 15:44:26,24.9,6.17,41,40
